Timestamp,market-cap
08/10/2020 3:33,1.96697E+11
08/10/2020 3:51,1.96864E+11
08/10/2020 4:40,1.97058E+11
08/10/2020 5:21,1.96744E+11
08/10/2020 6:27,1.9654E+11
08/10/2020 6:43,1.96541E+11
08/10/2020 7:03,1.96421E+11
08/10/2020 7:13,1.96421E+11
08/10/2020 7:55,1.96504E+11
08/10/2020 8:05,1.96643E+11
08/10/2020 8:18,1.96097E+11
08/10/2020 8:30,1.96116E+11
08/10/2020 8:56,1.96135E+11
08/10/2020 9:17,1.96135E+11
08/10/2020 9:43,1.9595E+11
08/10/2020 9:58,1.96015E+11
08/10/2020 10:07,1.95488E+11
08/10/2020 10:20,1.95368E+11
08/10/2020 10:32,1.95479E+11
08/10/2020 11:17,1.95692E+11
08/10/2020 11:32,1.96433E+11
08/10/2020 12:17,1.96257E+11
08/10/2020 12:35,1.96276E+11
08/10/2020 12:53,1.96359E+11
08/10/2020 13:04,1.96341E+11
08/10/2020 13:26,1.96489E+11
08/10/2020 14:40,1.9872E+11
08/10/2020 15:04,1.98711E+11
08/10/2020 15:41,1.98637E+11
08/10/2020 16:10,2.01969E+11
08/10/2020 16:29,2.01766E+11
08/10/2020 17:23,2.01701E+11
08/10/2020 18:01,2.02322E+11
08/10/2020 18:52,2.01674E+11
08/10/2020 19:09,2.01452E+11
08/10/2020 19:51,2.01387E+11
08/10/2020 20:23,2.01388E+11
08/10/2020 20:57,2.01629E+11
08/10/2020 21:22,2.01277E+11
08/10/2020 21:37,2.01286E+11
08/10/2020 21:58,2.01629E+11
08/10/2020 22:50,2.01787E+11
08/10/2020 22:58,2.01787E+11
08/10/2020 23:48,2.01685E+11
09/10/2020 0:21,2.01667E+11
09/10/2020 0:49,2.01676E+11
09/10/2020 1:07,2.02269E+11
09/10/2020 1:17,2.0213E+11
09/10/2020 1:48,2.01335E+11
09/10/2020 1:53,2.01335E+11
09/10/2020 2:27,2.01474E+11
09/10/2020 3:10,2.01696E+11
09/10/2020 3:59,2.01715E+11
09/10/2020 4:35,2.01484E+11
09/10/2020 5:15,2.01484E+11
09/10/2020 5:22,2.01484E+11
09/10/2020 6:20,2.01308E+11
09/10/2020 7:10,2.01105E+11
09/10/2020 7:57,2.01059E+11
09/10/2020 8:09,2.00837E+11
09/10/2020 8:47,2.01282E+11
09/10/2020 9:08,2.01624E+11
09/10/2020 9:29,2.0168E+11
09/10/2020 9:56,2.01541E+11
09/10/2020 10:39,2.01255E+11
09/10/2020 11:19,2.01607E+11
09/10/2020 11:54,2.03384E+11
09/10/2020 12:08,2.03393E+11
09/10/2020 12:52,2.04754E+11
09/10/2020 13:22,2.04597E+11
09/10/2020 13:59,2.05023E+11
09/10/2020 14:17,2.04875E+11
09/10/2020 14:57,2.04977E+11
09/10/2020 16:13,2.04792E+11
09/10/2020 16:28,2.04867E+11
09/10/2020 17:13,2.05376E+11
09/10/2020 17:55,2.04747E+11
09/10/2020 18:10,2.04701E+11
09/10/2020 18:56,2.04691E+11
09/10/2020 19:19,2.04562E+11
09/10/2020 20:09,2.04572E+11
09/10/2020 20:57,2.0434E+11
09/10/2020 21:15,2.04637E+11
09/10/2020 21:37,2.04554E+11
09/10/2020 22:09,2.04387E+11
09/10/2020 22:13,2.04387E+11
09/10/2020 22:49,2.04443E+11
09/10/2020 23:10,2.04638E+11
09/10/2020 23:40,2.04564E+11
09/10/2020 23:55,2.04573E+11
10/10/2020 0:23,2.05083E+11
10/10/2020 0:36,2.0512E+11
10/10/2020 0:54,2.04917E+11
10/10/2020 1:07,2.04917E+11
10/10/2020 1:42,2.05315E+11
10/10/2020 1:53,2.05028E+11
10/10/2020 2:26,2.04936E+11
10/10/2020 2:55,2.05417E+11
10/10/2020 3:24,2.10342E+11
10/10/2020 4:17,2.11981E+11
